% Dataset used in the tabular data benchmark https://github.com/LeoGrin/tabular-benchmark, transformed in the same way. This dataset belongs to the "classification on numerical features" benchmark. Original description: 
%  
% **Author**: Paulo Cortez, Sergio Moro
% **Source**: [UCI](https://archive.ics.uci.edu/ml/datasets/bank+marketing)
% **Please cite**: S. Moro, R. Laureano and P. Cortez. Using Data Mining for Bank Direct Marketing: An Application of the CRISP-DM Methodology. In P. Novais et al. (Eds.), Proceedings of the European Simulation and Modelling Conference - ESM'2011, pp. 117-121, Guimaraes, Portugal, October, 2011. EUROSIS.       
%
% **Bank Marketing**  
% The data is related with direct marketing campaigns of a Portuguese banking institution. The marketing campaigns were based on phone calls. Often, more than one contact to the same client was required, in order to access if the product (bank term deposit) would be (or not) subscribed. 
%
% The classification goal is to predict if the client will subscribe a term deposit (variable y).
%
% ### Attribute information  
% For more information, read [Moro et al., 2011].
%
% Input variables:
%
% - bank client data:
%
% 1 - age (numeric) 
%
% 2 - job : type of job (categorical: "admin.","unknown","unemployed","management","housemaid","entrepreneur", "student","blue-collar","self-employed","retired","technician","services") 
%
% 3 - marital : marital status (categorical: "married","divorced","single"; note: "divorced"  means divorced or widowed) 
%
% 4 - education (categorical: "unknown","secondary","primary","tertiary") 
%
% 5 - default: has credit in default? (binary: "yes","no") 
%
% 6 - balance: average yearly balance, in euros (numeric) 
%
% 7 - housing: has housing loan? (binary: "yes","no") 
%
% 8 - loan: has personal loan? (binary: "yes","no")
%
% - related with the last contact of the current campaign:
%
% 9 - contact: contact communication type (categorical: "unknown","telephone","cellular")
%
% 10 - day: last contact day of the month (numeric)
%
% 11 - month: last contact month of year (categorical: "jan", "feb", "mar", ..., "nov", "dec")
%
% 12 - duration: last contact duration, in seconds (numeric)
%
% - other attributes:
%
% 13 - campaign: number of contacts performed during this campaign and for this client (numeric, includes last contact)
%
% 14 - pdays: number of days that passed by after the client was last contacted from a previous campaign (numeric, -1 means client was not previously contacted) 
%
% 15 - previous: number of contacts performed before this campaign and for this client (numeric) 
%
% 16 - poutcome: outcome of the previous marketing campaign (categorical: "unknown","other","failure","success")
%  
% - output variable (desired target):
%
% 17 - y - has the client subscribed a term deposit? (binary: "yes","no")
@RELATION bank-marketing

@ATTRIBUTE V1 REAL
@ATTRIBUTE V6 REAL
@ATTRIBUTE V10 REAL
@ATTRIBUTE V12 REAL
@ATTRIBUTE V13 REAL
@ATTRIBUTE V14 REAL
@ATTRIBUTE V15 REAL
@ATTRIBUTE Class {1, 2}

@DATA
36.0,2971.0,12.0,247.0,1.0,97.0,8.0,2
38.0,1767.0,12.0,893.0,7.0,-1.0,0.0,2
27.0,5291.0,12.0,192.0,2.0,92.0,2.0,2
43.0,3403.0,12.0,707.0,2.0,97.0,2.0,2
33.0,133.0,12.0,627.0,2.0,192.0,1.0,2
27.0,4745.0,12.0,411.0,4.0,192.0,1.0,2
50.0,3608.0,13.0,176.0,2.0,197.0,2.0,2
45.0,1529.0,13.0,181.0,1.0,197.0,1.0,2
76.0,3324.0,13.0,122.0,1.0,92.0,3.0,2
63.0,5112.0,13.0,2184.0,2.0,95.0,3.0,2
81.0,5220.0,13.0,135.0,1.0,94.0,2.0,2
77.0,2590.0,13.0,212.0,3.0,277.0,12.0,2
71.0,2600.0,13.0,186.0,2.0,98.0,1.0,2
39.0,260.0,13.0,226.0,1.0,94.0,4.0,2
18.0,608.0,13.0,210.0,1.0,93.0,1.0,2
58.0,462.0,13.0,495.0,1.0,93.0,1.0,2
44.0,14.0,13.0,167.0,1.0,92.0,1.0,2
67.0,1146.0,13.0,259.0,1.0,92.0,2.0,2
31.0,181.0,13.0,239.0,2.0,93.0,2.0,2
61.0,3114.0,13.0,381.0,1.0,-1.0,0.0,2
36.0,376.0,13.0,193.0,1.0,92.0,1.0,2
56.0,9367.0,13.0,271.0,2.0,92.0,4.0,2
62.0,0.0,13.0,227.0,2.0,-1.0,0.0,2
33.0,271.0,13.0,182.0,2.0,91.0,2.0,2
24.0,382.0,13.0,256.0,2.0,92.0,3.0,2
33.0,920.0,16.0,130.0,1.0,95.0,2.0,2
34.0,129.0,16.0,295.0,1.0,200.0,2.0,2
58.0,169.0,16.0,301.0,1.0,94.0,3.0,2
37.0,1276.0,16.0,146.0,1.0,94.0,2.0,2
64.0,679.0,16.0,167.0,1.0,-1.0,0.0,2
27.0,535.0,16.0,183.0,1.0,94.0,1.0,2
63.0,3115.0,16.0,432.0,5.0,-1.0,0.0,2
23.0,1234.0,16.0,250.0,1.0,-1.0,0.0,2
37.0,197.0,16.0,175.0,1.0,200.0,1.0,2
43.0,3186.0,16.0,380.0,1.0,88.0,1.0,2
56.0,870.0,16.0,257.0,1.0,-1.0,0.0,2
35.0,3160.0,16.0,445.0,2.0,95.0,1.0,2
24.0,272.0,16.0,105.0,2.0,94.0,2.0,2
33.0,195.0,16.0,984.0,5.0,-1.0,0.0,2
75.0,6027.0,16.0,1248.0,2.0,94.0,2.0,2
40.0,764.0,17.0,85.0,1.0,-1.0,0.0,2
62.0,298.0,17.0,709.0,2.0,-1.0,0.0,2
52.0,583.0,17.0,209.0,1.0,91.0,2.0,2
55.0,0.0,17.0,134.0,2.0,91.0,1.0,2
71.0,5715.0,17.0,747.0,2.0,-1.0,0.0,2
59.0,2013.0,17.0,409.0,2.0,-1.0,0.0,2
78.0,1204.0,17.0,135.0,1.0,-1.0,0.0,2
35.0,4922.0,17.0,393.0,4.0,201.0,17.0,2
52.0,234.0,17.0,255.0,1.0,-1.0,0.0,2
29.0,1374.0,17.0,309.0,3.0,208.0,4.0,2
42.0,2187.0,17.0,525.0,3.0,-1.0,0.0,2
20.0,215.0,24.0,325.0,1.0,95.0,5.0,2
42.0,5310.0,25.0,968.0,2.0,97.0,4.0,2
27.0,11862.0,25.0,285.0,2.0,97.0,7.0,2
31.0,9421.0,25.0,372.0,1.0,-1.0,0.0,2
31.0,4198.0,25.0,234.0,1.0,-1.0,0.0,2
38.0,3576.0,25.0,349.0,2.0,183.0,1.0,2
28.0,1925.0,25.0,487.0,1.0,97.0,2.0,2
38.0,6728.0,25.0,232.0,1.0,96.0,4.0,2
72.0,1129.0,25.0,208.0,1.0,91.0,1.0,2
29.0,265.0,25.0,414.0,1.0,184.0,1.0,2
34.0,69.0,25.0,296.0,1.0,205.0,2.0,2
61.0,3624.0,25.0,342.0,1.0,-1.0,0.0,2
27.0,567.0,25.0,238.0,2.0,184.0,1.0,2
46.0,38.0,25.0,541.0,1.0,-1.0,0.0,2
53.0,1982.0,27.0,160.0,1.0,-1.0,0.0,2
58.0,3399.0,30.0,1628.0,2.0,188.0,8.0,2
22.0,691.0,30.0,260.0,5.0,103.0,1.0,2
28.0,330.0,2.0,357.0,1.0,188.0,3.0,2
31.0,318.0,2.0,310.0,1.0,-1.0,0.0,2
26.0,644.0,2.0,346.0,1.0,-1.0,0.0,2
60.0,4.0,2.0,415.0,1.0,190.0,5.0,2
29.0,1165.0,3.0,244.0,2.0,184.0,1.0,2
36.0,4708.0,3.0,284.0,1.0,171.0,1.0,2
68.0,2820.0,3.0,154.0,1.0,97.0,2.0,2
48.0,1147.0,3.0,155.0,1.0,120.0,3.0,2
53.0,980.0,3.0,352.0,1.0,-1.0,0.0,2
39.0,2983.0,3.0,472.0,1.0,-1.0,0.0,2
28.0,339.0,3.0,350.0,1.0,182.0,1.0,2
29.0,19.0,3.0,274.0,1.0,230.0,1.0,2
72.0,1940.0,4.0,705.0,2.0,-1.0,0.0,2
29.0,1445.0,4.0,271.0,2.0,-1.0,0.0,2
26.0,294.0,4.0,208.0,2.0,-1.0,0.0,2
49.0,5887.0,4.0,439.0,3.0,185.0,5.0,2
43.0,11891.0,4.0,821.0,5.0,242.0,1.0,2
28.0,78.0,4.0,232.0,3.0,310.0,2.0,2
44.0,733.0,4.0,360.0,2.0,105.0,5.0,2
73.0,5028.0,4.0,696.0,10.0,-1.0,0.0,2
39.0,481.0,7.0,929.0,5.0,189.0,1.0,2
45.0,0.0,7.0,344.0,1.0,-1.0,0.0,2
29.0,314.0,7.0,415.0,2.0,116.0,4.0,2
51.0,241.0,7.0,308.0,2.0,-1.0,0.0,2
31.0,684.0,7.0,620.0,3.0,-1.0,0.0,2
30.0,1681.0,7.0,329.0,2.0,-1.0,0.0,2
50.0,10250.0,7.0,254.0,3.0,385.0,2.0,2
42.0,254.0,9.0,288.0,7.0,183.0,4.0,2
37.0,0.0,9.0,179.0,1.0,190.0,1.0,2
34.0,294.0,9.0,265.0,1.0,184.0,3.0,2
49.0,307.0,9.0,854.0,1.0,-1.0,0.0,2
59.0,957.0,9.0,479.0,2.0,-1.0,0.0,2
80.0,155.0,9.0,343.0,2.0,-1.0,0.0,2
86.0,614.0,9.0,595.0,1.0,-1.0,0.0,2
69.0,426.0,9.0,395.0,1.0,-1.0,0.0,2
79.0,8304.0,9.0,456.0,2.0,275.0,9.0,2
41.0,1077.0,9.0,207.0,3.0,387.0,2.0,2
36.0,4721.0,9.0,149.0,3.0,-1.0,0.0,2
49.0,395.0,10.0,336.0,5.0,-1.0,0.0,2
69.0,3588.0,10.0,429.0,1.0,-1.0,0.0,2
66.0,2540.0,10.0,441.0,2.0,156.0,1.0,2
32.0,883.0,10.0,798.0,1.0,185.0,5.0,2
47.0,4402.0,10.0,805.0,1.0,190.0,1.0,2
58.0,256.0,10.0,422.0,1.0,188.0,3.0,2
64.0,43.0,10.0,232.0,1.0,-1.0,0.0,2
72.0,3856.0,10.0,582.0,4.0,115.0,1.0,2
30.0,517.0,11.0,141.0,2.0,-1.0,0.0,2
79.0,3025.0,11.0,166.0,3.0,126.0,3.0,2
30.0,2326.0,14.0,420.0,1.0,175.0,2.0,2
36.0,925.0,14.0,321.0,3.0,189.0,4.0,2
53.0,1961.0,15.0,351.0,1.0,-1.0,0.0,2
53.0,1796.0,15.0,476.0,1.0,193.0,1.0,2
34.0,2037.0,15.0,324.0,2.0,-1.0,0.0,2
29.0,459.0,15.0,279.0,3.0,189.0,19.0,2
29.0,572.0,16.0,314.0,1.0,195.0,1.0,2
81.0,452.0,16.0,443.0,1.0,-1.0,0.0,2
57.0,5313.0,16.0,283.0,2.0,196.0,1.0,2
72.0,1533.0,16.0,546.0,2.0,-1.0,0.0,2
28.0,1705.0,17.0,412.0,2.0,-1.0,0.0,2
34.0,1337.0,17.0,330.0,2.0,127.0,3.0,2
57.0,2986.0,17.0,222.0,2.0,231.0,1.0,2
66.0,1230.0,17.0,726.0,3.0,-1.0,0.0,2
32.0,35.0,17.0,324.0,3.0,126.0,3.0,2
51.0,955.0,17.0,221.0,3.0,-1.0,0.0,2
27.0,538.0,18.0,170.0,4.0,197.0,2.0,2
50.0,5108.0,18.0,406.0,1.0,182.0,2.0,2
30.0,102.0,18.0,364.0,3.0,-1.0,0.0,2
75.0,1341.0,18.0,415.0,7.0,-1.0,0.0,2
50.0,320.0,21.0,294.0,3.0,315.0,4.0,2
32.0,131.0,21.0,322.0,1.0,189.0,1.0,2
59.0,2074.0,21.0,467.0,1.0,186.0,2.0,2
68.0,1443.0,21.0,2062.0,2.0,257.0,1.0,2
31.0,3338.0,21.0,264.0,2.0,-1.0,0.0,2
64.0,661.0,21.0,367.0,2.0,294.0,2.0,2
54.0,12018.0,21.0,267.0,2.0,-1.0,0.0,2
30.0,7105.0,22.0,321.0,2.0,-1.0,0.0,2
60.0,3735.0,22.0,190.0,1.0,188.0,9.0,2
35.0,538.0,22.0,410.0,3.0,165.0,2.0,2
72.0,4657.0,22.0,305.0,3.0,309.0,5.0,2
30.0,5.0,23.0,282.0,1.0,203.0,1.0,2
52.0,230.0,24.0,422.0,2.0,-1.0,0.0,2
43.0,4216.0,24.0,150.0,2.0,195.0,2.0,2
33.0,1808.0,28.0,250.0,3.0,-1.0,0.0,2
84.0,81204.0,28.0,679.0,1.0,313.0,2.0,2
26.0,3145.0,28.0,1141.0,1.0,209.0,1.0,2
43.0,3518.0,28.0,206.0,2.0,196.0,2.0,2
39.0,25.0,28.0,315.0,1.0,210.0,2.0,2
27.0,1347.0,28.0,824.0,1.0,193.0,11.0,2
25.0,2551.0,28.0,400.0,3.0,-1.0,0.0,2
38.0,11303.0,28.0,473.0,2.0,216.0,2.0,2
44.0,2724.0,28.0,893.0,1.0,-1.0,0.0,2
20.0,755.0,29.0,284.0,1.0,-1.0,0.0,2
32.0,718.0,29.0,155.0,1.0,197.0,1.0,2
23.0,870.0,29.0,296.0,1.0,176.0,4.0,2
35.0,978.0,29.0,1370.0,3.0,209.0,3.0,2
30.0,916.0,29.0,449.0,2.0,-1.0,0.0,2
27.0,1595.0,29.0,196.0,2.0,197.0,2.0,2
61.0,544.0,29.0,63.0,3.0,200.0,9.0,2
46.0,461.0,30.0,369.0,2.0,-1.0,0.0,2
45.0,891.0,7.0,118.0,1.0,-1.0,0.0,2
27.0,843.0,8.0,187.0,1.0,-1.0,0.0,2
70.0,2795.0,8.0,301.0,2.0,-1.0,0.0,2
25.0,139.0,11.0,202.0,1.0,91.0,1.0,2
57.0,1044.0,11.0,585.0,1.0,192.0,2.0,2
55.0,1633.0,11.0,210.0,1.0,192.0,2.0,2
33.0,6513.0,11.0,170.0,1.0,343.0,1.0,2
73.0,1388.0,11.0,767.0,2.0,83.0,1.0,2
67.0,1430.0,11.0,499.0,2.0,91.0,3.0,2
35.0,323.0,11.0,261.0,2.0,-1.0,0.0,2
34.0,15.0,12.0,377.0,1.0,-1.0,0.0,2
47.0,1639.0,12.0,349.0,1.0,-1.0,0.0,2
66.0,147.0,12.0,411.0,1.0,-1.0,0.0,2
31.0,2544.0,12.0,229.0,1.0,279.0,2.0,2
25.0,4859.0,12.0,227.0,1.0,-1.0,0.0,2
28.0,168.0,12.0,387.0,1.0,194.0,1.0,2
25.0,2007.0,12.0,265.0,2.0,-1.0,0.0,2
47.0,3696.0,12.0,758.0,4.0,-1.0,0.0,2
30.0,2166.0,12.0,316.0,2.0,-1.0,0.0,2
28.0,4579.0,12.0,409.0,2.0,-1.0,0.0,2
49.0,1093.0,12.0,243.0,2.0,91.0,2.0,2
21.0,2488.0,12.0,661.0,2.0,92.0,1.0,2
87.0,2190.0,12.0,512.0,2.0,-1.0,0.0,2
22.0,254.0,13.0,143.0,2.0,-1.0,0.0,2
28.0,1579.0,13.0,163.0,1.0,91.0,3.0,2
31.0,330.0,13.0,260.0,1.0,194.0,2.0,2
60.0,938.0,13.0,380.0,3.0,-1.0,0.0,2
41.0,5372.0,13.0,248.0,3.0,-1.0,0.0,2
21.0,71.0,13.0,169.0,2.0,-1.0,0.0,2
24.0,3176.0,13.0,108.0,2.0,-1.0,0.0,2
54.0,496.0,13.0,452.0,3.0,-1.0,0.0,2
80.0,1468.0,13.0,330.0,3.0,-1.0,0.0,2
35.0,0.0,14.0,187.0,7.0,-1.0,0.0,2
70.0,482.0,14.0,372.0,1.0,196.0,2.0,2
62.0,180.0,14.0,183.0,1.0,90.0,4.0,2
59.0,4198.0,14.0,309.0,1.0,91.0,10.0,2
48.0,817.0,14.0,517.0,1.0,282.0,4.0,2
45.0,5021.0,14.0,233.0,1.0,-1.0,0.0,2
32.0,51.0,14.0,203.0,1.0,87.0,2.0,2
36.0,991.0,14.0,589.0,2.0,-1.0,0.0,2
33.0,133.0,14.0,305.0,2.0,274.0,1.0,2
64.0,768.0,14.0,371.0,1.0,-1.0,0.0,2
30.0,536.0,14.0,362.0,2.0,91.0,2.0,2
59.0,739.0,14.0,408.0,1.0,-1.0,0.0,2
32.0,366.0,14.0,366.0,2.0,-1.0,0.0,2
60.0,979.0,15.0,295.0,3.0,347.0,1.0,2
39.0,2939.0,15.0,348.0,2.0,-1.0,0.0,2
37.0,0.0,15.0,426.0,2.0,196.0,1.0,2
37.0,4803.0,15.0,396.0,2.0,-1.0,0.0,2
55.0,7803.0,15.0,441.0,1.0,-1.0,0.0,2
30.0,720.0,15.0,1265.0,4.0,210.0,4.0,2
85.0,1255.0,15.0,233.0,3.0,-1.0,0.0,2
79.0,8556.0,18.0,326.0,2.0,272.0,2.0,2
64.0,588.0,18.0,366.0,1.0,91.0,2.0,2
42.0,994.0,18.0,453.0,1.0,67.0,9.0,2
47.0,820.0,18.0,262.0,1.0,91.0,1.0,2
21.0,423.0,18.0,287.0,5.0,285.0,5.0,2
66.0,203.0,18.0,353.0,1.0,195.0,1.0,2
61.0,86.0,25.0,639.0,1.0,94.0,1.0,2
50.0,5969.0,25.0,455.0,1.0,544.0,2.0,2
27.0,2855.0,25.0,240.0,1.0,301.0,3.0,2
63.0,474.0,25.0,423.0,1.0,-1.0,0.0,2
36.0,203.0,25.0,255.0,1.0,88.0,1.0,2
38.0,7005.0,25.0,696.0,1.0,202.0,2.0,2
92.0,775.0,26.0,164.0,4.0,96.0,3.0,2
77.0,4112.0,26.0,1616.0,1.0,95.0,2.0,2
68.0,2144.0,26.0,708.0,1.0,96.0,3.0,2
30.0,255.0,27.0,143.0,1.0,-1.0,0.0,2
81.0,243.0,27.0,340.0,1.0,92.0,1.0,2
42.0,942.0,27.0,245.0,1.0,92.0,2.0,2
48.0,1180.0,27.0,142.0,1.0,238.0,3.0,2
52.0,992.0,27.0,342.0,1.0,92.0,2.0,2
38.0,70.0,27.0,164.0,4.0,92.0,4.0,2
61.0,4629.0,27.0,181.0,1.0,92.0,1.0,2
20.0,829.0,27.0,196.0,3.0,202.0,2.0,2
54.0,0.0,27.0,565.0,1.0,-1.0,0.0,2
39.0,0.0,27.0,366.0,1.0,436.0,10.0,2
44.0,2776.0,27.0,701.0,1.0,-1.0,0.0,2
73.0,279.0,28.0,399.0,3.0,-1.0,0.0,2
36.0,129.0,28.0,918.0,1.0,93.0,1.0,2
48.0,157.0,28.0,417.0,4.0,-1.0,0.0,2
52.0,659.0,28.0,390.0,4.0,93.0,1.0,2
30.0,2493.0,28.0,293.0,2.0,-1.0,0.0,2
36.0,3949.0,28.0,130.0,2.0,-1.0,0.0,2
49.0,387.0,28.0,325.0,1.0,-1.0,0.0,2
42.0,7560.0,28.0,132.0,1.0,-1.0,0.0,2
80.0,997.0,28.0,151.0,1.0,91.0,3.0,2
33.0,1699.0,28.0,202.0,1.0,83.0,3.0,2
56.0,1181.0,28.0,186.0,1.0,433.0,1.0,2
64.0,3951.0,28.0,134.0,1.0,91.0,1.0,2
54.0,0.0,28.0,161.0,1.0,98.0,2.0,2
52.0,2557.0,28.0,134.0,5.0,204.0,2.0,2
34.0,0.0,28.0,155.0,2.0,-1.0,0.0,2
50.0,2366.0,28.0,816.0,2.0,149.0,1.0,2
66.0,1948.0,28.0,216.0,1.0,91.0,4.0,2
52.0,306.0,28.0,223.0,1.0,-1.0,0.0,2
62.0,3904.0,29.0,403.0,2.0,-1.0,0.0,2
60.0,18967.0,29.0,177.0,2.0,-1.0,0.0,2
28.0,261.0,29.0,254.0,3.0,142.0,6.0,2
26.0,2002.0,29.0,146.0,1.0,-1.0,0.0,2
56.0,694.0,29.0,144.0,1.0,102.0,1.0,2
36.0,202.0,29.0,313.0,1.0,120.0,3.0,2
60.0,5.0,29.0,533.0,1.0,92.0,1.0,2
45.0,4831.0,29.0,479.0,11.0,-1.0,0.0,2
60.0,264.0,1.0,265.0,1.0,-1.0,0.0,2
33.0,278.0,1.0,563.0,5.0,-1.0,0.0,2
77.0,7802.0,1.0,483.0,2.0,-1.0,0.0,2
66.0,3629.0,2.0,474.0,1.0,172.0,2.0,2
45.0,547.0,2.0,577.0,1.0,-1.0,0.0,2
30.0,4468.0,2.0,204.0,1.0,-1.0,0.0,2
56.0,1989.0,3.0,336.0,2.0,281.0,2.0,2
64.0,2645.0,3.0,219.0,2.0,-1.0,0.0,2
30.0,4060.0,3.0,179.0,1.0,93.0,1.0,2
33.0,303.0,3.0,355.0,1.0,301.0,5.0,2
72.0,2600.0,3.0,443.0,2.0,82.0,3.0,2
44.0,1818.0,3.0,508.0,1.0,92.0,4.0,2
37.0,728.0,3.0,129.0,1.0,174.0,2.0,2
31.0,302.0,3.0,349.0,1.0,357.0,3.0,2
52.0,955.0,3.0,153.0,1.0,48.0,3.0,2
37.0,265.0,3.0,140.0,1.0,366.0,2.0,2
34.0,123.0,3.0,301.0,3.0,-1.0,0.0,2
78.0,4807.0,3.0,892.0,2.0,104.0,4.0,2
45.0,205.0,3.0,373.0,1.0,92.0,1.0,2
37.0,238.0,3.0,185.0,1.0,92.0,1.0,2
29.0,95.0,3.0,172.0,3.0,-1.0,0.0,2
68.0,2812.0,3.0,279.0,2.0,181.0,1.0,2
38.0,262.0,3.0,315.0,2.0,180.0,6.0,2
53.0,6571.0,3.0,208.0,1.0,-1.0,0.0,2
39.0,2758.0,4.0,658.0,3.0,-1.0,0.0,2
55.0,2037.0,4.0,305.0,2.0,94.0,3.0,2
32.0,0.0,4.0,233.0,3.0,276.0,2.0,2
62.0,569.0,4.0,94.0,5.0,184.0,1.0,2
76.0,2223.0,4.0,429.0,1.0,-1.0,0.0,2
35.0,1085.0,4.0,195.0,6.0,97.0,12.0,2
55.0,602.0,4.0,390.0,2.0,150.0,6.0,2
41.0,1646.0,4.0,261.0,1.0,184.0,6.0,2
35.0,415.0,4.0,649.0,1.0,176.0,1.0,2
80.0,2354.0,4.0,739.0,1.0,181.0,2.0,2
38.0,318.0,4.0,383.0,1.0,181.0,5.0,2
48.0,1730.0,4.0,489.0,1.0,178.0,2.0,2
25.0,448.0,5.0,151.0,1.0,297.0,1.0,2
36.0,994.0,5.0,195.0,1.0,176.0,5.0,2
29.0,19.0,5.0,110.0,2.0,64.0,2.0,2
58.0,1625.0,5.0,286.0,2.0,-1.0,0.0,2
32.0,2976.0,5.0,783.0,1.0,175.0,5.0,2
46.0,1144.0,8.0,376.0,2.0,129.0,3.0,2
23.0,897.0,8.0,190.0,2.0,280.0,8.0,2
67.0,704.0,8.0,186.0,2.0,97.0,1.0,2
30.0,1996.0,8.0,1133.0,3.0,101.0,1.0,2
22.0,216.0,8.0,363.0,1.0,187.0,1.0,2
24.0,556.0,8.0,278.0,1.0,94.0,4.0,2
45.0,1206.0,8.0,309.0,1.0,446.0,3.0,2
40.0,1855.0,8.0,78.0,6.0,-1.0,0.0,2
35.0,62.0,8.0,469.0,2.0,185.0,2.0,2
52.0,3634.0,8.0,341.0,8.0,-1.0,0.0,2
33.0,1536.0,9.0,359.0,1.0,92.0,3.0,2
60.0,824.0,9.0,127.0,1.0,558.0,7.0,2
24.0,235.0,9.0,98.0,1.0,92.0,1.0,2
18.0,108.0,9.0,92.0,1.0,183.0,1.0,2
65.0,2331.0,9.0,290.0,1.0,92.0,1.0,2
25.0,125.0,9.0,215.0,1.0,92.0,2.0,2
36.0,27.0,9.0,631.0,1.0,260.0,2.0,2
27.0,390.0,9.0,120.0,2.0,104.0,2.0,2
35.0,-32.0,9.0,63.0,4.0,182.0,5.0,2
39.0,172.0,9.0,125.0,2.0,183.0,2.0,2
53.0,10541.0,9.0,164.0,2.0,92.0,1.0,2
23.0,480.0,9.0,742.0,2.0,182.0,1.0,2
34.0,2374.0,9.0,243.0,2.0,92.0,3.0,2
33.0,935.0,9.0,385.0,2.0,92.0,8.0,2
33.0,2085.0,9.0,501.0,2.0,-1.0,0.0,2
36.0,479.0,9.0,629.0,2.0,-1.0,0.0,2
52.0,94.0,10.0,153.0,1.0,92.0,13.0,2
36.0,417.0,10.0,151.0,1.0,-1.0,0.0,2
55.0,3450.0,10.0,169.0,1.0,183.0,1.0,2
60.0,1853.0,10.0,234.0,1.0,183.0,1.0,2
61.0,2557.0,10.0,158.0,2.0,92.0,5.0,2
58.0,589.0,10.0,511.0,3.0,183.0,6.0,2
48.0,201.0,10.0,406.0,2.0,92.0,2.0,2
35.0,7050.0,10.0,278.0,3.0,187.0,1.0,2
34.0,2885.0,10.0,314.0,2.0,156.0,4.0,2
58.0,2155.0,10.0,135.0,2.0,92.0,5.0,2
39.0,902.0,10.0,691.0,2.0,180.0,5.0,2
44.0,1791.0,11.0,71.0,1.0,190.0,1.0,2
54.0,2206.0,11.0,449.0,1.0,91.0,3.0,2
27.0,5291.0,11.0,293.0,1.0,91.0,4.0,2
33.0,1211.0,11.0,535.0,1.0,188.0,1.0,2
77.0,638.0,11.0,288.0,1.0,188.0,1.0,2
30.0,4448.0,11.0,112.0,8.0,-1.0,0.0,2
31.0,533.0,11.0,144.0,1.0,91.0,9.0,2
61.0,5267.0,11.0,226.0,3.0,-1.0,0.0,2
76.0,3324.0,11.0,309.0,1.0,90.0,4.0,2
28.0,61.0,11.0,253.0,1.0,174.0,4.0,2
35.0,0.0,11.0,391.0,2.0,92.0,5.0,2
59.0,116.0,11.0,268.0,1.0,183.0,7.0,2
42.0,413.0,11.0,456.0,2.0,184.0,2.0,2
35.0,353.0,11.0,352.0,1.0,183.0,1.0,2
48.0,315.0,11.0,271.0,1.0,-1.0,0.0,2
71.0,1712.0,11.0,660.0,1.0,-1.0,0.0,2
60.0,523.0,11.0,467.0,1.0,182.0,3.0,2
34.0,1454.0,11.0,231.0,2.0,297.0,2.0,2
57.0,9367.0,11.0,981.0,1.0,90.0,6.0,2
75.0,291.0,11.0,515.0,1.0,183.0,1.0,2
39.0,1382.0,11.0,397.0,2.0,-1.0,0.0,2
64.0,846.0,11.0,671.0,1.0,181.0,3.0,2
36.0,341.0,12.0,419.0,2.0,183.0,1.0,2
29.0,113.0,12.0,328.0,2.0,183.0,4.0,2
34.0,13014.0,12.0,637.0,1.0,183.0,1.0,2
26.0,632.0,12.0,218.0,1.0,-1.0,0.0,2
41.0,27696.0,12.0,138.0,2.0,184.0,3.0,2
47.0,3715.0,12.0,171.0,2.0,182.0,4.0,2
52.0,4675.0,12.0,181.0,3.0,-1.0,0.0,2
32.0,3271.0,12.0,375.0,1.0,374.0,1.0,2
51.0,346.0,12.0,122.0,1.0,92.0,5.0,2
34.0,8000.0,12.0,291.0,1.0,260.0,2.0,2
21.0,123.0,12.0,379.0,5.0,93.0,2.0,2
54.0,10185.0,12.0,251.0,1.0,186.0,3.0,2
29.0,1026.0,12.0,138.0,2.0,92.0,2.0,2
32.0,905.0,12.0,666.0,4.0,-1.0,0.0,2
38.0,775.0,12.0,1835.0,3.0,182.0,2.0,2
48.0,926.0,15.0,382.0,4.0,185.0,6.0,2
46.0,349.0,15.0,295.0,2.0,616.0,1.0,2
32.0,484.0,15.0,83.0,6.0,187.0,3.0,2
49.0,1830.0,15.0,136.0,1.0,-1.0,0.0,2
37.0,2987.0,15.0,93.0,1.0,91.0,9.0,2
37.0,197.0,15.0,531.0,1.0,91.0,2.0,2
23.0,431.0,15.0,201.0,3.0,186.0,2.0,2
58.0,169.0,15.0,216.0,1.0,91.0,4.0,2
45.0,226.0,15.0,91.0,4.0,185.0,6.0,2
30.0,2424.0,15.0,337.0,1.0,95.0,2.0,2
23.0,1234.0,15.0,379.0,1.0,91.0,1.0,2
34.0,271.0,15.0,308.0,1.0,94.0,4.0,2
27.0,-69.0,15.0,205.0,3.0,-1.0,0.0,2
28.0,1562.0,15.0,659.0,4.0,-1.0,0.0,2
61.0,52587.0,15.0,394.0,3.0,189.0,1.0,2
27.0,535.0,15.0,171.0,1.0,91.0,2.0,2
34.0,2159.0,18.0,386.0,1.0,-1.0,0.0,2
58.0,473.0,18.0,1109.0,1.0,262.0,1.0,2
52.0,195.0,18.0,220.0,1.0,63.0,5.0,2
48.0,660.0,18.0,318.0,1.0,561.0,2.0,2
28.0,154.0,18.0,416.0,2.0,-1.0,0.0,2
35.0,681.0,18.0,737.0,1.0,561.0,2.0,2
66.0,2326.0,18.0,232.0,1.0,181.0,1.0,2
52.0,961.0,18.0,222.0,1.0,553.0,4.0,2
26.0,2532.0,18.0,269.0,1.0,-1.0,0.0,2
38.0,455.0,19.0,255.0,2.0,555.0,6.0,2
59.0,2013.0,19.0,222.0,4.0,94.0,2.0,2
